t,type,op,id,kind,source,target,layer,weight,label
2776,EDGE,add,"nx:0,0:16,29",,"px:0,0:16,29","px:0,0:17,29",next-x,1,
2777,EDGE,add,"ny:0,0:17,28",,"px:0,0:17,28","px:0,0:17,29",next-y,1,
2778,NODE,add,"px:0,0:18,29",pixel,,,,0.05359477124183006,"12,12,17"
2779,EDGE,add,"nx:0,0:17,29",,"px:0,0:17,29","px:0,0:18,29",next-x,1,
2780,EDGE,add,"ny:0,0:18,28",,"px:0,0:18,28","px:0,0:18,29",next-y,1,
2781,NODE,add,"px:0,0:19,29",pixel,,,,0.05359477124183006,"12,12,17"
2782,EDGE,add,"nx:0,0:18,29",,"px:0,0:18,29","px:0,0:19,29",next-x,1,
2783,EDGE,add,"ny:0,0:19,28",,"px:0,0:19,28","px:0,0:19,29",next-y,1,
2784,NODE,add,"px:0,0:20,29",pixel,,,,0.05359477124183006,"12,12,17"
2785,EDGE,add,"nx:0,0:19,29",,"px:0,0:19,29","px:0,0:20,29",next-x,1,
2786,EDGE,add,"ny:0,0:20,28",,"px:0,0:20,28","px:0,0:20,29",next-y,1,
2787,NODE,add,"px:0,0:21,29",pixel,,,,0.05359477124183006,"12,12,17"
2788,EDGE,add,"nx:0,0:20,29",,"px:0,0:20,29","px:0,0:21,29",next-x,1,
2789,EDGE,add,"ny:0,0:21,28",,"px:0,0:21,28","px:0,0:21,29",next-y,1,
2790,NODE,add,"px:0,0:22,29",pixel,,,,0.05359477124183006,"12,12,17"
2791,EDGE,add,"nx:0,0:21,29",,"px:0,0:21,29","px:0,0:22,29",next-x,1,
2792,EDGE,add,"ny:0,0:22,28",,"px:0,0:22,28","px:0,0:22,29",next-y,1,
2793,NODE,add,"px:0,0:23,29",pixel,,,,0.05359477124183006,"12,12,17"
2794,EDGE,add,"nx:0,0:22,29",,"px:0,0:22,29","px:0,0:23,29",next-x,1,
2795,EDGE,add,"ny:0,0:23,28",,"px:0,0:23,28","px:0,0:23,29",next-y,1,
2796,NODE,add,"px:0,0:24,29",pixel,,,,0.05359477124183006,"12,12,17"
2797,EDGE,add,"nx:0,0:23,29",,"px:0,0:23,29","px:0,0:24,29",next-x,1,
2798,EDGE,add,"ny:0,0:24,28",,"px:0,0:24,28","px:0,0:24,29",next-y,1,
2799,NODE,add,"px:0,0:25,29",pixel,,,,0.05359477124183006,"12,12,17"
2800,EDGE,add,"nx:0,0:24,29",,"px:0,0:24,29","px:0,0:25,29",next-x,1,
2801,EDGE,add,"ny:0,0:25,28",,"px:0,0:25,28","px:0,0:25,29",next-y,1,
2802,NODE,add,"px:0,0:26,29",pixel,,,,0.05359477124183006,"12,12,17"
2803,EDGE,add,"nx:0,0:25,29",,"px:0,0:25,29","px:0,0:26,29",next-x,1,
2804,EDGE,add,"ny:0,0:26,28",,"px:0,0:26,28","px:0,0:26,29",next-y,1,
2805,NODE,add,"px:0,0:27,29",pixel,,,,0.05359477124183006,"12,12,17"
2806,EDGE,add,"nx:0,0:26,29",,"px:0,0:26,29","px:0,0:27,29",next-x,1,
2807,EDGE,add,"ny:0,0:27,28",,"px:0,0:27,28","px:0,0:27,29",next-y,1,
2808,NODE,add,"px:0,0:28,29",pixel,,,,0.05359477124183006,"12,12,17"
2809,EDGE,add,"nx:0,0:27,29",,"px:0,0:27,29","px:0,0:28,29",next-x,1,
2810,EDGE,add,"ny:0,0:28,28",,"px:0,0:28,28","px:0,0:28,29",next-y,1,
2811,NODE,add,"px:0,0:29,29",pixel,,,,0.05359477124183006,"12,12,17"
2812,EDGE,add,"nx:0,0:28,29",,"px:0,0:28,29","px:0,0:29,29",next-x,1,
2813,EDGE,add,"ny:0,0:29,28",,"px:0,0:29,28","px:0,0:29,29",next-y,1,
2814,NODE,add,"px:0,0:30,29",pixel,,,,0.05359477124183006,"12,12,17"
2815,EDGE,add,"nx:0,0:29,29",,"px:0,0:29,29","px:0,0:30,29",next-x,1,
2816,EDGE,add,"ny:0,0:30,28",,"px:0,0:30,28","px:0,0:30,29",next-y,1,
2817,NODE,add,"px:0,0:31,29",pixel,,,,0.05359477124183006,"12,12,17"
2818,EDGE,add,"nx:0,0:30,29",,"px:0,0:30,29","px:0,0:31,29",next-x,1,
2819,EDGE,add,"ny:0,0:31,28",,"px:0,0:31,28","px:0,0:31,29",next-y,1,
2820,NODE,add,"px:0,0:0,30",pixel,,,,0.05359477124183006,"12,12,17"
2821,EDGE,add,"ny:0,0:0,29",,"px:0,0:0,29","px:0,0:0,30",next-y,1,
2822,NODE,add,"px:0,0:1,30",pixel,,,,0.05359477124183006,"12,12,17"
2823,EDGE,add,"nx:0,0:0,30",,"px:0,0:0,30","px:0,0:1,30",next-x,1,
2824,EDGE,add,"ny:0,0:1,29",,"px:0,0:1,29","px:0,0:1,30",next-y,1,
2825,NODE,add,"px:0,0:2,30",pixel,,,,0.05359477124183006,"12,12,17"
2826,EDGE,add,"nx:0,0:1,30",,"px:0,0:1,30","px:0,0:2,30",next-x,1,
2827,EDGE,add,"ny:0,0:2,29",,"px:0,0:2,29","px:0,0:2,30",next-y,1,
2828,NODE,add,"px:0,0:3,30",pixel,,,,0.05359477124183006,"12,12,17"
2829,EDGE,add,"nx:0,0:2,30",,"px:0,0:2,30","px:0,0:3,30",next-x,1,
2830,EDGE,add,"ny:0,0:3,29",,"px:0,0:3,29","px:0,0:3,30",next-y,1,
2831,NODE,add,"px:0,0:4,30",pixel,,,,0.05359477124183006,"12,12,17"
2832,EDGE,add,"nx:0,0:3,30",,"px:0,0:3,30","px:0,0:4,30",next-x,1,
2833,EDGE,add,"ny:0,0:4,29",,"px:0,0:4,29","px:0,0:4,30",next-y,1,
2834,NODE,add,"px:0,0:5,30",pixel,,,,0.05359477124183006,"12,12,17"
2835,EDGE,add,"nx:0,0:4,30",,"px:0,0:4,30","px:0,0:5,30",next-x,1,
2836,EDGE,add,"ny:0,0:5,29",,"px:0,0:5,29","px:0,0:5,30",next-y,1,
2837,NODE,add,"px:0,0:6,30",pixel,,,,0.05359477124183006,"12,12,17"
2838,EDGE,add,"nx:0,0:5,30",,"px:0,0:5,30","px:0,0:6,30",next-x,1,
2839,EDGE,add,"ny:0,0:6,29",,"px:0,0:6,29","px:0,0:6,30",next-y,1,
2840,NODE,add,"px:0,0:7,30",pixel,,,,0.05359477124183006,"12,12,17"
2841,EDGE,add,"nx:0,0:6,30",,"px:0,0:6,30","px:0,0:7,30",next-x,1,
2842,EDGE,add,"ny:0,0:7,29",,"px:0,0:7,29","px:0,0:7,30",next-y,1,
2843,NODE,add,"px:0,0:8,30",pixel,,,,0.05359477124183006,"12,12,17"
2844,EDGE,add,"nx:0,0:7,30",,"px:0,0:7,30","px:0,0:8,30",next-x,1,
2845,EDGE,add,"ny:0,0:8,29",,"px:0,0:8,29","px:0,0:8,30",next-y,1,
2846,NODE,add,"px:0,0:9,30",pixel,,,,0.05359477124183006,"12,12,17"
2847,EDGE,add,"nx:0,0:8,30",,"px:0,0:8,30","px:0,0:9,30",next-x,1,
2848,EDGE,add,"ny:0,0:9,29",,"px:0,0:9,29","px:0,0:9,30",next-y,1,
2849,NODE,add,"px:0,0:10,30",pixel,,,,0.05359477124183006,"12,12,17"
2850,EDGE,add,"nx:0,0:9,30",,"px:0,0:9,30","px:0,0:10,30",next-x,1,
2851,EDGE,add,"ny:0,0:10,29",,"px:0,0:10,29","px:0,0:10,30",next-y,1,
2852,NODE,add,"px:0,0:11,30",pixel,,,,0.05359477124183006,"12,12,17"
2853,EDGE,add,"nx:0,0:10,30",,"px:0,0:10,30","px:0,0:11,30",next-x,1,
2854,EDGE,add,"ny:0,0:11,29",,"px:0,0:11,29","px:0,0:11,30",next-y,1,
2855,NODE,add,"px:0,0:12,30",pixel,,,,0.05359477124183006,"12,12,17"
2856,EDGE,add,"nx:0,0:11,30",,"px:0,0:11,30","px:0,0:12,30",next-x,1,
2857,EDGE,add,"ny:0,0:12,29",,"px:0,0:12,29","px:0,0:12,30",next-y,1,
2858,NODE,add,"px:0,0:13,30",pixel,,,,0.05359477124183006,"12,12,17"
2859,EDGE,add,"nx:0,0:12,30",,"px:0,0:12,30","px:0,0:13,30",next-x,1,
2860,EDGE,add,"ny:0,0:13,29",,"px:0,0:13,29","px:0,0:13,30",next-y,1,
2861,NODE,add,"px:0,0:14,30",pixel,,,,0.05359477124183006,"12,12,17"
2862,EDGE,add,"nx:0,0:13,30",,"px:0,0:13,30","px:0,0:14,30",next-x,1,
2863,EDGE,add,"ny:0,0:14,29",,"px:0,0:14,29","px:0,0:14,30",next-y,1,
2864,NODE,add,"px:0,0:15,30",pixel,,,,0.05359477124183006,"12,12,17"
2865,EDGE,add,"nx:0,0:14,30",,"px:0,0:14,30","px:0,0:15,30",next-x,1,
2866,EDGE,add,"ny:0,0:15,29",,"px:0,0:15,29","px:0,0:15,30",next-y,1,
2867,NODE,add,"px:0,0:16,30",pixel,,,,0.05359477124183006,"12,12,17"
2868,EDGE,add,"nx:0,0:15,30",,"px:0,0:15,30","px:0,0:16,30",next-x,1,
2869,EDGE,add,"ny:0,0:16,29",,"px:0,0:16,29","px:0,0:16,30",next-y,1,
2870,NODE,add,"px:0,0:17,30",pixel,,,,0.05359477124183006,"12,12,17"
2871,EDGE,add,"nx:0,0:16,30",,"px:0,0:16,30","px:0,0:17,30",next-x,1,
2872,EDGE,add,"ny:0,0:17,29",,"px:0,0:17,29","px:0,0:17,30",next-y,1,
2873,NODE,add,"px:0,0:18,30",pixel,,,,0.05359477124183006,"12,12,17"
2874,EDGE,add,"nx:0,0:17,30",,"px:0,0:17,30","px:0,0:18,30",next-x,1,
2875,EDGE,add,"ny:0,0:18,29",,"px:0,0:18,29","px:0,0:18,30",next-y,1,
2876,NODE,add,"px:0,0:19,30",pixel,,,,0.05359477124183006,"12,12,17"
2877,EDGE,add,"nx:0,0:18,30",,"px:0,0:18,30","px:0,0:19,30",next-x,1,
2878,EDGE,add,"ny:0,0:19,29",,"px:0,0:19,29","px:0,0:19,30",next-y,1,
2879,NODE,add,"px:0,0:20,30",pixel,,,,0.07712418300653595,"18,18,23"
2880,EDGE,add,"nx:0,0:19,30",,"px:0,0:19,30","px:0,0:20,30",next-x,1,
2881,EDGE,add,"ny:0,0:20,29",,"px:0,0:20,29","px:0,0:20,30",next-y,1,
2882,NODE,add,"px:0,0:21,30",pixel,,,,0.05359477124183006,"12,12,17"
2883,EDGE,add,"nx:0,0:20,30",,"px:0,0:20,30","px:0,0:21,30",next-x,1,
2884,EDGE,add,"ny:0,0:21,29",,"px:0,0:21,29","px:0,0:21,30",next-y,1,
2885,NODE,add,"px:0,0:22,30",pixel,,,,0.05359477124183006,"12,12,17"
2886,EDGE,add,"nx:0,0:21,30",,"px:0,0:21,30","px:0,0:22,30",next-x,1,
2887,EDGE,add,"ny:0,0:22,29",,"px:0,0:22,29","px:0,0:22,30",next-y,1,
2888,NODE,add,"px:0,0:23,30",pixel,,,,0.05359477124183006,"12,12,17"
2889,EDGE,add,"nx:0,0:22,30",,"px:0,0:22,30","px:0,0:23,30",next-x,1,
2890,EDGE,add,"ny:0,0:23,29",,"px:0,0:23,29","px:0,0:23,30",next-y,1,
2891,NODE,add,"px:0,0:24,30",pixel,,,,0.05359477124183006,"12,12,17"
2892,EDGE,add,"nx:0,0:23,30",,"px:0,0:23,30","px:0,0:24,30",next-x,1,
2893,EDGE,add,"ny:0,0:24,29",,"px:0,0:24,29","px:0,0:24,30",next-y,1,
2894,NODE,add,"px:0,0:25,30",pixel,,,,0.05359477124183006,"12,12,17"
2895,EDGE,add,"nx:0,0:24,30",,"px:0,0:24,30","px:0,0:25,30",next-x,1,
2896,EDGE,add,"ny:0,0:25,29",,"px:0,0:25,29","px:0,0:25,30",next-y,1,
2897,NODE,add,"px:0,0:26,30",pixel,,,,0.05359477124183006,"12,12,17"
2898,EDGE,add,"nx:0,0:25,30",,"px:0,0:25,30","px:0,0:26,30",next-x,1,
2899,EDGE,add,"ny:0,0:26,29",,"px:0,0:26,29","px:0,0:26,30",next-y,1,
2900,NODE,add,"px:0,0:27,30",pixel,,,,0.05359477124183006,"12,12,17"
2901,EDGE,add,"nx:0,0:26,30",,"px:0,0:26,30","px:0,0:27,30",next-x,1,
2902,EDGE,add,"ny:0,0:27,29",,"px:0,0:27,29","px:0,0:27,30",next-y,1,
2903,NODE,add,"px:0,0:28,30",pixel,,,,0.05359477124183006,"12,12,17"
2904,EDGE,add,"nx:0,0:27,30",,"px:0,0:27,30","px:0,0:28,30",next-x,1,
2905,EDGE,add,"ny:0,0:28,29",,"px:0,0:28,29","px:0,0:28,30",next-y,1,
2906,NODE,add,"px:0,0:29,30",pixel,,,,0.05359477124183006,"12,12,17"
2907,EDGE,add,"nx:0,0:28,30",,"px:0,0:28,30","px:0,0:29,30",next-x,1,
2908,EDGE,add,"ny:0,0:29,29",,"px:0,0:29,29","px:0,0:29,30",next-y,1,
2909,NODE,add,"px:0,0:30,30",pixel,,,,0.05359477124183006,"12,12,17"
2910,EDGE,add,"nx:0,0:29,30",,"px:0,0:29,30","px:0,0:30,30",next-x,1,
2911,EDGE,add,"ny:0,0:30,29",,"px:0,0:30,29","px:0,0:30,30",next-y,1,
2912,NODE,add,"px:0,0:31,30",pixel,,,,0.05359477124183006,"12,12,17"
2913,EDGE,add,"nx:0,0:30,30",,"px:0,0:30,30","px:0,0:31,30",next-x,1,
2914,EDGE,add,"ny:0,0:31,29",,"px:0,0:31,29","px:0,0:31,30",next-y,1,
2915,NODE,add,"px:0,0:0,31",pixel,,,,0.05359477124183006,"12,12,17"
2916,EDGE,add,"ny:0,0:0,30",,"px:0,0:0,30","px:0,0:0,31",next-y,1,
2917,NODE,add,"px:0,0:1,31",pixel,,,,0.05359477124183006,"12,12,17"
2918,EDGE,add,"nx:0,0:0,31",,"px:0,0:0,31","px:0,0:1,31",next-x,1,
2919,EDGE,add,"ny:0,0:1,30",,"px:0,0:1,30","px:0,0:1,31",next-y,1,
2920,NODE,add,"px:0,0:2,31",pixel,,,,0.05359477124183006,"12,12,17"
2921,EDGE,add,"nx:0,0:1,31",,"px:0,0:1,31","px:0,0:2,31",next-x,1,
2922,EDGE,add,"ny:0,0:2,30",,"px:0,0:2,30","px:0,0:2,31",next-y,1,
2923,NODE,add,"px:0,0:3,31",pixel,,,,0.05359477124183006,"12,12,17"
2924,EDGE,add,"nx:0,0:2,31",,"px:0,0:2,31","px:0,0:3,31",next-x,1,
2925,EDGE,add,"ny:0,0:3,30",,"px:0,0:3,30","px:0,0:3,31",next-y,1,
2926,NODE,add,"px:0,0:4,31",pixel,,,,0.05359477124183006,"12,12,17"
2927,EDGE,add,"nx:0,0:3,31",,"px:0,0:3,31","px:0,0:4,31",next-x,1,
2928,EDGE,add,"ny:0,0:4,30",,"px:0,0:4,30","px:0,0:4,31",next-y,1,
2929,NODE,add,"px:0,0:5,31",pixel,,,,0.05359477124183006,"12,12,17"
2930,EDGE,add,"nx:0,0:4,31",,"px:0,0:4,31","px:0,0:5,31",next-x,1,
2931,EDGE,add,"ny:0,0:5,30",,"px:0,0:5,30","px:0,0:5,31",next-y,1,
2932,NODE,add,"px:0,0:6,31",pixel,,,,0.05359477124183006,"12,12,17"
2933,EDGE,add,"nx:0,0:5,31",,"px:0,0:5,31","px:0,0:6,31",next-x,1,
2934,EDGE,add,"ny:0,0:6,30",,"px:0,0:6,30","px:0,0:6,31",next-y,1,
2935,NODE,add,"px:0,0:7,31",pixel,,,,0.05359477124183006,"12,12,17"
2936,EDGE,add,"nx:0,0:6,31",,"px:0,0:6,31","px:0,0:7,31",next-x,1,
2937,EDGE,add,"ny:0,0:7,30",,"px:0,0:7,30","px:0,0:7,31",next-y,1,
2938,NODE,add,"px:0,0:8,31",pixel,,,,0.05359477124183006,"12,12,17"
2939,EDGE,add,"nx:0,0:7,31",,"px:0,0:7,31","px:0,0:8,31",next-x,1,
2940,EDGE,add,"ny:0,0:8,30",,"px:0,0:8,30","px:0,0:8,31",next-y,1,
2941,NODE,add,"px:0,0:9,31",pixel,,,,0.05359477124183006,"12,12,17"
2942,EDGE,add,"nx:0,0:8,31",,"px:0,0:8,31","px:0,0:9,31",next-x,1,
2943,EDGE,add,"ny:0,0:9,30",,"px:0,0:9,30","px:0,0:9,31",next-y,1,
2944,NODE,add,"px:0,0:10,31",pixel,,,,0.05359477124183006,"12,12,17"
