t,type,op,id,kind,source,target,layer,weight,label
7149,NODE,add,"px:900,8176:10,8",pixel,,,,0.5032679738562091,"170,136,79"
7150,EDGE,add,"nx:900,8176:9,8",,"px:900,8176:9,8","px:900,8176:10,8",next-x,1,
7151,EDGE,add,"ny:900,8176:10,7",,"px:900,8176:10,7","px:900,8176:10,8",next-y,1,
7152,NODE,add,"px:900,8176:11,8",pixel,,,,0.49673202614379086,"187,136,57"
7153,EDGE,add,"nx:900,8176:10,8",,"px:900,8176:10,8","px:900,8176:11,8",next-x,1,
7154,EDGE,add,"ny:900,8176:11,7",,"px:900,8176:11,7","px:900,8176:11,8",next-y,1,
7155,NODE,add,"px:900,8176:12,8",pixel,,,,0.49411764705882355,"204,136,38"
7156,EDGE,add,"nx:900,8176:11,8",,"px:900,8176:11,8","px:900,8176:12,8",next-x,1,
7157,EDGE,add,"ny:900,8176:12,7",,"px:900,8176:12,7","px:900,8176:12,8",next-y,1,
7158,NODE,add,"px:900,8176:13,8",pixel,,,,0.49542483660130715,"221,136,22"
7159,EDGE,add,"nx:900,8176:12,8",,"px:900,8176:12,8","px:900,8176:13,8",next-x,1,
7160,EDGE,add,"ny:900,8176:13,7",,"px:900,8176:13,7","px:900,8176:13,8",next-y,1,
7161,NODE,add,"px:900,8176:14,8",pixel,,,,0.5032679738562091,"238,136,11"
7162,EDGE,add,"nx:900,8176:13,8",,"px:900,8176:13,8","px:900,8176:14,8",next-x,1,
7163,EDGE,add,"ny:900,8176:14,7",,"px:900,8176:14,7","px:900,8176:14,8",next-y,1,
7164,NODE,add,"px:900,8176:15,8",pixel,,,,0.5150326797385621,"255,136,3"
7165,EDGE,add,"nx:900,8176:14,8",,"px:900,8176:14,8","px:900,8176:15,8",next-x,1,
7166,EDGE,add,"ny:900,8176:15,7",,"px:900,8176:15,7","px:900,8176:15,8",next-y,1,
7167,NODE,add,"px:900,8176:0,9",pixel,,,,0.530718954248366,"0,153,253"
7168,EDGE,add,"ny:900,8176:0,8",,"px:900,8176:0,8","px:900,8176:0,9",next-y,1,
7169,NODE,add,"px:900,8176:1,9",pixel,,,,0.542483660130719,"17,153,245"
7170,EDGE,add,"nx:900,8176:0,9",,"px:900,8176:0,9","px:900,8176:1,9",next-x,1,
7171,EDGE,add,"ny:900,8176:1,8",,"px:900,8176:1,8","px:900,8176:1,9",next-y,1,
7172,NODE,add,"px:900,8176:2,9",pixel,,,,0.550326797385621,"34,153,234"
7173,EDGE,add,"nx:900,8176:1,9",,"px:900,8176:1,9","px:900,8176:2,9",next-x,1,
7174,EDGE,add,"ny:900,8176:2,8",,"px:900,8176:2,8","px:900,8176:2,9",next-y,1,
7175,NODE,add,"px:900,8176:3,9",pixel,,,,0.5516339869281045,"51,153,218"
7176,EDGE,add,"nx:900,8176:2,9",,"px:900,8176:2,9","px:900,8176:3,9",next-x,1,
7177,EDGE,add,"ny:900,8176:3,8",,"px:900,8176:3,8","px:900,8176:3,9",next-y,1,
7178,NODE,add,"px:900,8176:4,9",pixel,,,,0.5490196078431373,"68,153,199"
7179,EDGE,add,"nx:900,8176:3,9",,"px:900,8176:3,9","px:900,8176:4,9",next-x,1,
7180,EDGE,add,"ny:900,8176:4,8",,"px:900,8176:4,8","px:900,8176:4,9",next-y,1,
7181,NODE,add,"px:900,8176:5,9",pixel,,,,0.542483660130719,"85,153,177"
7182,EDGE,add,"nx:900,8176:4,9",,"px:900,8176:4,9","px:900,8176:5,9",next-x,1,
7183,EDGE,add,"ny:900,8176:5,8",,"px:900,8176:5,8","px:900,8176:5,9",next-y,1,
7184,NODE,add,"px:900,8176:6,9",pixel,,,,0.5333333333333333,"102,153,153"
7185,EDGE,add,"nx:900,8176:5,9",,"px:900,8176:5,9","px:900,8176:6,9",next-x,1,
7186,EDGE,add,"ny:900,8176:6,8",,"px:900,8176:6,8","px:900,8176:6,9",next-y,1,
7187,NODE,add,"px:900,8176:7,9",pixel,,,,0.5228758169934641,"119,153,128"
7188,EDGE,add,"nx:900,8176:6,9",,"px:900,8176:6,9","px:900,8176:7,9",next-x,1,
7189,EDGE,add,"ny:900,8176:7,8",,"px:900,8176:7,8","px:900,8176:7,9",next-y,1,
7190,NODE,add,"px:900,8176:8,9",pixel,,,,0.5124183006535947,"136,153,103"
7191,EDGE,add,"nx:900,8176:7,9",,"px:900,8176:7,9","px:900,8176:8,9",next-x,1,
7192,EDGE,add,"ny:900,8176:8,8",,"px:900,8176:8,8","px:900,8176:8,9",next-y,1,
7193,NODE,add,"px:900,8176:9,9",pixel,,,,0.5032679738562091,"153,153,79"
7194,EDGE,add,"nx:900,8176:8,9",,"px:900,8176:8,9","px:900,8176:9,9",next-x,1,
7195,EDGE,add,"ny:900,8176:9,8",,"px:900,8176:9,8","px:900,8176:9,9",next-y,1,
7196,NODE,add,"px:900,8176:10,9",pixel,,,,0.49673202614379086,"170,153,57"
7197,EDGE,add,"nx:900,8176:9,9",,"px:900,8176:9,9","px:900,8176:10,9",next-x,1,
7198,EDGE,add,"ny:900,8176:10,8",,"px:900,8176:10,8","px:900,8176:10,9",next-y,1,
7199,NODE,add,"px:900,8176:11,9",pixel,,,,0.49411764705882355,"187,153,38"
7200,EDGE,add,"nx:900,8176:10,9",,"px:900,8176:10,9","px:900,8176:11,9",next-x,1,
7201,EDGE,add,"ny:900,8176:11,8",,"px:900,8176:11,8","px:900,8176:11,9",next-y,1,
7202,NODE,add,"px:900,8176:12,9",pixel,,,,0.49542483660130715,"204,153,22"
7203,EDGE,add,"nx:900,8176:11,9",,"px:900,8176:11,9","px:900,8176:12,9",next-x,1,
7204,EDGE,add,"ny:900,8176:12,8",,"px:900,8176:12,8","px:900,8176:12,9",next-y,1,
7205,NODE,add,"px:900,8176:13,9",pixel,,,,0.5032679738562091,"221,153,11"
7206,EDGE,add,"nx:900,8176:12,9",,"px:900,8176:12,9","px:900,8176:13,9",next-x,1,
7207,EDGE,add,"ny:900,8176:13,8",,"px:900,8176:13,8","px:900,8176:13,9",next-y,1,
7208,NODE,add,"px:900,8176:14,9",pixel,,,,0.5150326797385621,"238,153,3"
7209,EDGE,add,"nx:900,8176:13,9",,"px:900,8176:13,9","px:900,8176:14,9",next-x,1,
7210,EDGE,add,"ny:900,8176:14,8",,"px:900,8176:14,8","px:900,8176:14,9",next-y,1,
7211,NODE,add,"px:900,8176:15,9",pixel,,,,0.534640522875817,"255,153,1"
7212,EDGE,add,"nx:900,8176:14,9",,"px:900,8176:14,9","px:900,8176:15,9",next-x,1,
7213,EDGE,add,"ny:900,8176:15,8",,"px:900,8176:15,8","px:900,8176:15,9",next-y,1,
7214,NODE,add,"px:900,8176:0,10",pixel,,,,0.542483660130719,"0,170,245"
7215,EDGE,add,"ny:900,8176:0,9",,"px:900,8176:0,9","px:900,8176:0,10",next-y,1,
7216,NODE,add,"px:900,8176:1,10",pixel,,,,0.550326797385621,"17,170,234"
7217,EDGE,add,"nx:900,8176:0,10",,"px:900,8176:0,10","px:900,8176:1,10",next-x,1,
7218,EDGE,add,"ny:900,8176:1,9",,"px:900,8176:1,9","px:900,8176:1,10",next-y,1,
7219,NODE,add,"px:900,8176:2,10",pixel,,,,0.5516339869281045,"34,170,218"
7220,EDGE,add,"nx:900,8176:1,10",,"px:900,8176:1,10","px:900,8176:2,10",next-x,1,
7221,EDGE,add,"ny:900,8176:2,9",,"px:900,8176:2,9","px:900,8176:2,10",next-y,1,
7222,NODE,add,"px:900,8176:3,10",pixel,,,,0.5490196078431373,"51,170,199"
7223,EDGE,add,"nx:900,8176:2,10",,"px:900,8176:2,10","px:900,8176:3,10",next-x,1,
7224,EDGE,add,"ny:900,8176:3,9",,"px:900,8176:3,9","px:900,8176:3,10",next-y,1,
7225,NODE,add,"px:900,8176:4,10",pixel,,,,0.542483660130719,"68,170,177"
7226,EDGE,add,"nx:900,8176:3,10",,"px:900,8176:3,10","px:900,8176:4,10",next-x,1,
7227,EDGE,add,"ny:900,8176:4,9",,"px:900,8176:4,9","px:900,8176:4,10",next-y,1,
7228,NODE,add,"px:900,8176:5,10",pixel,,,,0.5333333333333333,"85,170,153"
7229,EDGE,add,"nx:900,8176:4,10",,"px:900,8176:4,10","px:900,8176:5,10",next-x,1,
7230,EDGE,add,"ny:900,8176:5,9",,"px:900,8176:5,9","px:900,8176:5,10",next-y,1,
7231,NODE,add,"px:900,8176:6,10",pixel,,,,0.5228758169934641,"102,170,128"
7232,EDGE,add,"nx:900,8176:5,10",,"px:900,8176:5,10","px:900,8176:6,10",next-x,1,
7233,EDGE,add,"ny:900,8176:6,9",,"px:900,8176:6,9","px:900,8176:6,10",next-y,1,
7234,NODE,add,"px:900,8176:7,10",pixel,,,,0.5124183006535947,"119,170,103"
7235,EDGE,add,"nx:900,8176:6,10",,"px:900,8176:6,10","px:900,8176:7,10",next-x,1,
7236,EDGE,add,"ny:900,8176:7,9",,"px:900,8176:7,9","px:900,8176:7,10",next-y,1,
7237,NODE,add,"px:900,8176:8,10",pixel,,,,0.5032679738562091,"136,170,79"
7238,EDGE,add,"nx:900,8176:7,10",,"px:900,8176:7,10","px:900,8176:8,10",next-x,1,
7239,EDGE,add,"ny:900,8176:8,9",,"px:900,8176:8,9","px:900,8176:8,10",next-y,1,
7240,NODE,add,"px:900,8176:9,10",pixel,,,,0.49673202614379086,"153,170,57"
7241,EDGE,add,"nx:900,8176:8,10",,"px:900,8176:8,10","px:900,8176:9,10",next-x,1,
7242,EDGE,add,"ny:900,8176:9,9",,"px:900,8176:9,9","px:900,8176:9,10",next-y,1,
7243,NODE,add,"px:900,8176:10,10",pixel,,,,0.49411764705882355,"170,170,38"
7244,EDGE,add,"nx:900,8176:9,10",,"px:900,8176:9,10","px:900,8176:10,10",next-x,1,
7245,EDGE,add,"ny:900,8176:10,9",,"px:900,8176:10,9","px:900,8176:10,10",next-y,1,
7246,NODE,add,"px:900,8176:11,10",pixel,,,,0.49542483660130715,"187,170,22"
7247,EDGE,add,"nx:900,8176:10,10",,"px:900,8176:10,10","px:900,8176:11,10",next-x,1,
7248,EDGE,add,"ny:900,8176:11,9",,"px:900,8176:11,9","px:900,8176:11,10",next-y,1,
7249,NODE,add,"px:900,8176:12,10",pixel,,,,0.5032679738562091,"204,170,11"
7250,EDGE,add,"nx:900,8176:11,10",,"px:900,8176:11,10","px:900,8176:12,10",next-x,1,
7251,EDGE,add,"ny:900,8176:12,9",,"px:900,8176:12,9","px:900,8176:12,10",next-y,1,
7252,NODE,add,"px:900,8176:13,10",pixel,,,,0.5150326797385621,"221,170,3"
7253,EDGE,add,"nx:900,8176:12,10",,"px:900,8176:12,10","px:900,8176:13,10",next-x,1,
7254,EDGE,add,"ny:900,8176:13,9",,"px:900,8176:13,9","px:900,8176:13,10",next-y,1,
7255,NODE,add,"px:900,8176:14,10",pixel,,,,0.534640522875817,"238,170,1"
7256,EDGE,add,"nx:900,8176:13,10",,"px:900,8176:13,10","px:900,8176:14,10",next-x,1,
7257,EDGE,add,"ny:900,8176:14,9",,"px:900,8176:14,9","px:900,8176:14,10",next-y,1,
7258,NODE,add,"px:900,8176:15,10",pixel,,,,0.5594771241830065,"255,170,3"
7259,EDGE,add,"nx:900,8176:14,10",,"px:900,8176:14,10","px:900,8176:15,10",next-x,1,
7260,EDGE,add,"ny:900,8176:15,9",,"px:900,8176:15,9","px:900,8176:15,10",next-y,1,
7261,NODE,add,"px:900,8176:0,11",pixel,,,,0.550326797385621,"0,187,234"
7262,EDGE,add,"ny:900,8176:0,10",,"px:900,8176:0,10","px:900,8176:0,11",next-y,1,
7263,NODE,add,"px:900,8176:1,11",pixel,,,,0.5516339869281045,"17,187,218"
7264,EDGE,add,"nx:900,8176:0,11",,"px:900,8176:0,11","px:900,8176:1,11",next-x,1,
7265,EDGE,add,"ny:900,8176:1,10",,"px:900,8176:1,10","px:900,8176:1,11",next-y,1,
7266,NODE,add,"px:900,8176:2,11",pixel,,,,0.5490196078431373,"34,187,199"
7267,EDGE,add,"nx:900,8176:1,11",,"px:900,8176:1,11","px:900,8176:2,11",next-x,1,
7268,EDGE,add,"ny:900,8176:2,10",,"px:900,8176:2,10","px:900,8176:2,11",next-y,1,
7269,NODE,add,"px:900,8176:3,11",pixel,,,,0.542483660130719,"51,187,177"
7270,EDGE,add,"nx:900,8176:2,11",,"px:900,8176:2,11","px:900,8176:3,11",next-x,1,
7271,EDGE,add,"ny:900,8176:3,10",,"px:900,8176:3,10","px:900,8176:3,11",next-y,1,
7272,NODE,add,"px:900,8176:4,11",pixel,,,,0.5333333333333333,"68,187,153"
7273,EDGE,add,"nx:900,8176:3,11",,"px:900,8176:3,11","px:900,8176:4,11",next-x,1,
7274,EDGE,add,"ny:900,8176:4,10",,"px:900,8176:4,10","px:900,8176:4,11",next-y,1,
7275,NODE,add,"px:900,8176:5,11",pixel,,,,0.5228758169934641,"85,187,128"
7276,EDGE,add,"nx:900,8176:4,11",,"px:900,8176:4,11","px:900,8176:5,11",next-x,1,
7277,EDGE,add,"ny:900,8176:5,10",,"px:900,8176:5,10","px:900,8176:5,11",next-y,1,
7278,NODE,add,"px:900,8176:6,11",pixel,,,,0.5124183006535947,"102,187,103"
7279,EDGE,add,"nx:900,8176:5,11",,"px:900,8176:5,11","px:900,8176:6,11",next-x,1,
7280,EDGE,add,"ny:900,8176:6,10",,"px:900,8176:6,10","px:900,8176:6,11",next-y,1,
7281,NODE,add,"px:900,8176:7,11",pixel,,,,0.5032679738562091,"119,187,79"
7282,EDGE,add,"nx:900,8176:6,11",,"px:900,8176:6,11","px:900,8176:7,11",next-x,1,
7283,EDGE,add,"ny:900,8176:7,10",,"px:900,8176:7,10","px:900,8176:7,11",next-y,1,
7284,NODE,add,"px:900,8176:8,11",pixel,,,,0.49673202614379086,"136,187,57"
7285,EDGE,add,"nx:900,8176:7,11",,"px:900,8176:7,11","px:900,8176:8,11",next-x,1,
7286,EDGE,add,"ny:900,8176:8,10",,"px:900,8176:8,10","px:900,8176:8,11",next-y,1,
7287,NODE,add,"px:900,8176:9,11",pixel,,,,0.49411764705882355,"153,187,38"
7288,EDGE,add,"nx:900,8176:8,11",,"px:900,8176:8,11","px:900,8176:9,11",next-x,1,
7289,EDGE,add,"ny:900,8176:9,10",,"px:900,8176:9,10","px:900,8176:9,11",next-y,1,
7290,NODE,add,"px:900,8176:10,11",pixel,,,,0.49542483660130715,"170,187,22"
7291,EDGE,add,"nx:900,8176:9,11",,"px:900,8176:9,11","px:900,8176:10,11",next-x,1,
7292,EDGE,add,"ny:900,8176:10,10",,"px:900,8176:10,10","px:900,8176:10,11",next-y,1,
7293,NODE,add,"px:900,8176:11,11",pixel,,,,0.5032679738562091,"187,187,11"
7294,EDGE,add,"nx:900,8176:10,11",,"px:900,8176:10,11","px:900,8176:11,11",next-x,1,
7295,EDGE,add,"ny:900,8176:11,10",,"px:900,8176:11,10","px:900,8176:11,11",next-y,1,
7296,NODE,add,"px:900,8176:12,11",pixel,,,,0.5150326797385621,"204,187,3"
7297,EDGE,add,"nx:900,8176:11,11",,"px:900,8176:11,11","px:900,8176:12,11",next-x,1,
7298,EDGE,add,"ny:900,8176:12,10",,"px:900,8176:12,10","px:900,8176:12,11",next-y,1,
7299,NODE,add,"px:900,8176:13,11",pixel,,,,0.534640522875817,"221,187,1"
7300,EDGE,add,"nx:900,8176:12,11",,"px:900,8176:12,11","px:900,8176:13,11",next-x,1,
7301,EDGE,add,"ny:900,8176:13,10",,"px:900,8176:13,10","px:900,8176:13,11",next-y,1,
7302,NODE,add,"px:900,8176:14,11",pixel,,,,0.5594771241830065,"238,187,3"
7303,EDGE,add,"nx:900,8176:13,11",,"px:900,8176:13,11","px:900,8176:14,11",next-x,1,
7304,EDGE,add,"ny:900,8176:14,10",,"px:900,8176:14,10","px:900,8176:14,11",next-y,1,
7305,NODE,add,"px:900,8176:15,11",pixel,,,,0.592156862745098,"255,187,11"
7306,EDGE,add,"nx:900,8176:14,11",,"px:900,8176:14,11","px:900,8176:15,11",next-x,1,
7307,EDGE,add,"ny:900,8176:15,10",,"px:900,8176:15,10","px:900,8176:15,11",next-y,1,
7308,NODE,add,"px:900,8176:0,12",pixel,,,,0.5516339869281045,"0,204,218"
7309,EDGE,add,"ny:900,8176:0,11",,"px:900,8176:0,11","px:900,8176:0,12",next-y,1,
7310,NODE,add,"px:900,8176:1,12",pixel,,,,0.5490196078431373,"17,204,199"
7311,EDGE,add,"nx:900,8176:0,12",,"px:900,8176:0,12","px:900,8176:1,12",next-x,1,
7312,EDGE,add,"ny:900,8176:1,11",,"px:900,8176:1,11","px:900,8176:1,12",next-y,1,
7313,NODE,add,"px:900,8176:2,12",pixel,,,,0.542483660130719,"34,204,177"
7314,EDGE,add,"nx:900,8176:1,12",,"px:900,8176:1,12","px:900,8176:2,12",next-x,1,
7315,EDGE,add,"ny:900,8176:2,11",,"px:900,8176:2,11","px:900,8176:2,12",next-y,1,
7316,NODE,add,"px:900,8176:3,12",pixel,,,,0.5333333333333333,"51,204,153"
7317,EDGE,add,"nx:900,8176:2,12",,"px:900,8176:2,12","px:900,8176:3,12",next-x,1,
7318,EDGE,add,"ny:900,8176:3,11",,"px:900,8176:3,11","px:900,8176:3,12",next-y,1,
7319,NODE,add,"px:900,8176:4,12",pixel,,,,0.5228758169934641,"68,204,128"
7320,EDGE,add,"nx:900,8176:3,12",,"px:900,8176:3,12","px:900,8176:4,12",next-x,1,
7321,EDGE,add,"ny:900,8176:4,11",,"px:900,8176:4,11","px:900,8176:4,12",next-y,1,
7322,NODE,add,"px:900,8176:5,12",pixel,,,,0.5124183006535947,"85,204,103"
7323,EDGE,add,"nx:900,8176:4,12",,"px:900,8176:4,12","px:900,8176:5,12",next-x,1,
7324,EDGE,add,"ny:900,8176:5,11",,"px:900,8176:5,11","px:900,8176:5,12",next-y,1,
7325,NODE,add,"px:900,8176:6,12",pixel,,,,0.5032679738562091,"102,204,79"
7326,EDGE,add,"nx:900,8176:5,12",,"px:900,8176:5,12","px:900,8176:6,12",next-x,1,
7327,EDGE,add,"ny:900,8176:6,11",,"px:900,8176:6,11","px:900,8176:6,12",next-y,1,
7328,NODE,add,"px:900,8176:7,12",pixel,,,,0.49673202614379086,"119,204,57"
7329,EDGE,add,"nx:900,8176:6,12",,"px:900,8176:6,12","px:900,8176:7,12",next-x,1,
7330,EDGE,add,"ny:900,8176:7,11",,"px:900,8176:7,11","px:900,8176:7,12",next-y,1,
7331,NODE,add,"px:900,8176:8,12",pixel,,,,0.49411764705882355,"136,204,38"
7332,EDGE,add,"nx:900,8176:7,12",,"px:900,8176:7,12","px:900,8176:8,12",next-x,1,
7333,EDGE,add,"ny:900,8176:8,11",,"px:900,8176:8,11","px:900,8176:8,12",next-y,1,
7334,NODE,add,"px:900,8176:9,12",pixel,,,,0.49542483660130715,"153,204,22"
7335,EDGE,add,"nx:900,8176:8,12",,"px:900,8176:8,12","px:900,8176:9,12",next-x,1,
7336,EDGE,add,"ny:900,8176:9,11",,"px:900,8176:9,11","px:900,8176:9,12",next-y,1,
7337,NODE,add,"px:900,8176:10,12",pixel,,,,0.5032679738562091,"170,204,11"
7338,EDGE,add,"nx:900,8176:9,12",,"px:900,8176:9,12","px:900,8176:10,12",next-x,1,
7339,EDGE,add,"ny:900,8176:10,11",,"px:900,8176:10,11","px:900,8176:10,12",next-y,1,
7340,NODE,add,"px:900,8176:11,12",pixel,,,,0.5150326797385621,"187,204,3"
7341,EDGE,add,"nx:900,8176:10,12",,"px:900,8176:10,12","px:900,8176:11,12",next-x,1,
7342,EDGE,add,"ny:900,8176:11,11",,"px:900,8176:11,11","px:900,8176:11,12",next-y,1,
7343,NODE,add,"px:900,8176:12,12",pixel,,,,0.534640522875817,"204,204,1"
7344,EDGE,add,"nx:900,8176:11,12",,"px:900,8176:11,12","px:900,8176:12,12",next-x,1,
7345,EDGE,add,"ny:900,8176:12,11",,"px:900,8176:12,11","px:900,8176:12,12",next-y,1,
7346,NODE,add,"px:900,8176:13,12",pixel,,,,0.5594771241830065,"221,204,3"
7347,EDGE,add,"nx:900,8176:12,12",,"px:900,8176:12,12","px:900,8176:13,12",next-x,1,
7348,EDGE,add,"ny:900,8176:13,11",,"px:900,8176:13,11","px:900,8176:13,12",next-y,1,
7349,NODE,add,"px:900,8176:14,12",pixel,,,,0.592156862745098,"238,204,11"
7350,EDGE,add,"nx:900,8176:13,12",,"px:900,8176:13,12","px:900,8176:14,12",next-x,1,
7351,EDGE,add,"ny:900,8176:14,11",,"px:900,8176:14,11","px:900,8176:14,12",next-y,1,
7352,NODE,add,"px:900,8176:15,12",pixel,,,,0.6287581699346405,"255,204,22"
7353,EDGE,add,"nx:900,8176:14,12",,"px:900,8176:14,12","px:900,8176:15,12",next-x,1,
7354,EDGE,add,"ny:900,8176:15,11",,"px:900,8176:15,11","px:900,8176:15,12",next-y,1,
7355,NODE,add,"px:900,8176:0,13",pixel,,,,0.5490196078431373,"0,221,199"
7356,EDGE,add,"ny:900,8176:0,12",,"px:900,8176:0,12","px:900,8176:0,13",next-y,1,
7357,NODE,add,"px:900,8176:1,13",pixel,,,,0.542483660130719,"17,221,177"
7358,EDGE,add,"nx:900,8176:0,13",,"px:900,8176:0,13","px:900,8176:1,13",next-x,1,
7359,EDGE,add,"ny:900,8176:1,12",,"px:900,8176:1,12","px:900,8176:1,13",next-y,1,
7360,NODE,add,"px:900,8176:2,13",pixel,,,,0.5333333333333333,"34,221,153"
7361,EDGE,add,"nx:900,8176:1,13",,"px:900,8176:1,13","px:900,8176:2,13",next-x,1,
7362,EDGE,add,"ny:900,8176:2,12",,"px:900,8176:2,12","px:900,8176:2,13",next-y,1,
7363,NODE,add,"px:900,8176:3,13",pixel,,,,0.5228758169934641,"51,221,128"
7364,EDGE,add,"nx:900,8176:2,13",,"px:900,8176:2,13","px:900,8176:3,13",next-x,1,
7365,EDGE,add,"ny:900,8176:3,12",,"px:900,8176:3,12","px:900,8176:3,13",next-y,1,
7366,NODE,add,"px:900,8176:4,13",pixel,,,,0.5124183006535947,"68,221,103"
7367,EDGE,add,"nx:900,8176:3,13",,"px:900,8176:3,13","px:900,8176:4,13",next-x,1,
7368,EDGE,add,"ny:900,8176:4,12",,"px:900,8176:4,12","px:900,8176:4,13",next-y,1,
7369,NODE,add,"px:900,8176:5,13",pixel,,,,0.5032679738562091,"85,221,79"
7370,EDGE,add,"nx:900,8176:4,13",,"px:900,8176:4,13","px:900,8176:5,13",next-x,1,
7371,EDGE,add,"ny:900,8176:5,12",,"px:900,8176:5,12","px:900,8176:5,13",next-y,1,
7372,NODE,add,"px:900,8176:6,13",pixel,,,,0.49673202614379086,"102,221,57"
7373,EDGE,add,"nx:900,8176:5,13",,"px:900,8176:5,13","px:900,8176:6,13",next-x,1,
7374,EDGE,add,"ny:900,8176:6,12",,"px:900,8176:6,12","px:900,8176:6,13",next-y,1,
7375,NODE,add,"px:900,8176:7,13",pixel,,,,0.49411764705882355,"119,221,38"
7376,EDGE,add,"nx:900,8176:6,13",,"px:900,8176:6,13","px:900,8176:7,13",next-x,1,
7377,EDGE,add,"ny:900,8176:7,12",,"px:900,8176:7,12","px:900,8176:7,13",next-y,1,
7378,NODE,add,"px:900,8176:8,13",pixel,,,,0.49542483660130715,"136,221,22"
7379,EDGE,add,"nx:900,8176:7,13",,"px:900,8176:7,13","px:900,8176:8,13",next-x,1,
7380,EDGE,add,"ny:900,8176:8,12",,"px:900,8176:8,12","px:900,8176:8,13",next-y,1,
7381,NODE,add,"px:900,8176:9,13",pixel,,,,0.5032679738562091,"153,221,11"
7382,EDGE,add,"nx:900,8176:8,13",,"px:900,8176:8,13","px:900,8176:9,13",next-x,1,
7383,EDGE,add,"ny:900,8176:9,12",,"px:900,8176:9,12","px:900,8176:9,13",next-y,1,
7384,NODE,add,"px:900,8176:10,13",pixel,,,,0.5150326797385621,"170,221,3"
7385,EDGE,add,"nx:900,8176:9,13",,"px:900,8176:9,13","px:900,8176:10,13",next-x,1,
7386,EDGE,add,"ny:900,8176:10,12",,"px:900,8176:10,12","px:900,8176:10,13",next-y,1,
7387,NODE,add,"px:900,8176:11,13",pixel,,,,0.534640522875817,"187,221,1"
7388,EDGE,add,"nx:900,8176:10,13",,"px:900,8176:10,13","px:900,8176:11,13",next-x,1,
7389,EDGE,add,"ny:900,8176:11,12",,"px:900,8176:11,12","px:900,8176:11,13",next-y,1,
7390,NODE,add,"px:900,8176:12,13",pixel,,,,0.5594771241830065,"204,221,3"
7391,EDGE,add,"nx:900,8176:11,13",,"px:900,8176:11,13","px:900,8176:12,13",next-x,1,
7392,EDGE,add,"ny:900,8176:12,12",,"px:900,8176:12,12","px:900,8176:12,13",next-y,1,
7393,NODE,add,"px:900,8176:13,13",pixel,,,,0.592156862745098,"221,221,11"
7394,EDGE,add,"nx:900,8176:12,13",,"px:900,8176:12,13","px:900,8176:13,13",next-x,1,
7395,EDGE,add,"ny:900,8176:13,12",,"px:900,8176:13,12","px:900,8176:13,13",next-y,1,
7396,NODE,add,"px:900,8176:14,13",pixel,,,,0.6287581699346405,"238,221,22"
7397,EDGE,add,"nx:900,8176:13,13",,"px:900,8176:13,13","px:900,8176:14,13",next-x,1,
7398,EDGE,add,"ny:900,8176:14,12",,"px:900,8176:14,12","px:900,8176:14,13",next-y,1,
7399,NODE,add,"px:900,8176:15,13",pixel,,,,0.6718954248366014,"255,221,38"
7400,EDGE,add,"nx:900,8176:14,13",,"px:900,8176:14,13","px:900,8176:15,13",next-x,1,
7401,EDGE,add,"ny:900,8176:15,12",,"px:900,8176:15,12","px:900,8176:15,13",next-y,1,
7402,NODE,add,"px:900,8176:0,14",pixel,,,,0.542483660130719,"0,238,177"
7403,EDGE,add,"ny:900,8176:0,13",,"px:900,8176:0,13","px:900,8176:0,14",next-y,1,
7404,NODE,add,"px:900,8176:1,14",pixel,,,,0.5333333333333333,"17,238,153"
7405,EDGE,add,"nx:900,8176:0,14",,"px:900,8176:0,14","px:900,8176:1,14",next-x,1,
7406,EDGE,add,"ny:900,8176:1,13",,"px:900,8176:1,13","px:900,8176:1,14",next-y,1,
7407,NODE,add,"px:900,8176:2,14",pixel,,,,0.5228758169934641,"34,238,128"
7408,EDGE,add,"nx:900,8176:1,14",,"px:900,8176:1,14","px:900,8176:2,14",next-x,1,
7409,EDGE,add,"ny:900,8176:2,13",,"px:900,8176:2,13","px:900,8176:2,14",next-y,1,
7410,NODE,add,"px:900,8176:3,14",pixel,,,,0.5124183006535947,"51,238,103"
7411,EDGE,add,"nx:900,8176:2,14",,"px:900,8176:2,14","px:900,8176:3,14",next-x,1,
7412,EDGE,add,"ny:900,8176:3,13",,"px:900,8176:3,13","px:900,8176:3,14",next-y,1,
7413,NODE,add,"px:900,8176:4,14",pixel,,,,0.5032679738562091,"68,238,79"
7414,EDGE,add,"nx:900,8176:3,14",,"px:900,8176:3,14","px:900,8176:4,14",next-x,1,
7415,EDGE,add,"ny:900,8176:4,13",,"px:900,8176:4,13","px:900,8176:4,14",next-y,1,
7416,NODE,add,"px:900,8176:5,14",pixel,,,,0.49673202614379086,"85,238,57"
7417,EDGE,add,"nx:900,8176:4,14",,"px:900,8176:4,14","px:900,8176:5,14",next-x,1,
7418,EDGE,add,"ny:900,8176:5,13",,"px:900,8176:5,13","px:900,8176:5,14",next-y,1,
7419,NODE,add,"px:900,8176:6,14",pixel,,,,0.49411764705882355,"102,238,38"
7420,EDGE,add,"nx:900,8176:5,14",,"px:900,8176:5,14","px:900,8176:6,14",next-x,1,
7421,EDGE,add,"ny:900,8176:6,13",,"px:900,8176:6,13","px:900,8176:6,14",next-y,1,
7422,NODE,add,"px:900,8176:7,14",pixel,,,,0.49542483660130715,"119,238,22"
